year,wf_city_count,wf_county_fips,city_resident_workers,out_of_city_n,out_of_city_pct,total_commute_dist_mi,dist_n,avg_commute_dist_mi,dist_source,acs_workers,total_commute_time_min,avg_commute_time_min,t60plus_est_min
2021,91,49003|49011|49035|49049|49057,1160413,991757,85.5,17702295.2,1162636,15.23,block_centroid,1089242,27851073,25.6,98.3
