year,wf_city_count,wf_county_fips,city_resident_workers,out_of_city_n,out_of_city_pct,total_commute_dist_mi,dist_n,avg_commute_dist_mi,dist_source,acs_workers,total_commute_time_min,avg_commute_time_min,t60plus_est_min
2020,91,49003|49011|49035|49049|49057,1112117,946669,85.1,15938205.6,1114286,14.3,block_centroid,1088435,27865400,25.6,99.3
