year,wf_city_count,wf_county_fips,city_resident_workers,out_of_city_n,out_of_city_pct,total_commute_dist_mi,dist_n,avg_commute_dist_mi,dist_source,acs_workers,total_commute_time_min,avg_commute_time_min,t60plus_est_min
2014,91,49003|49011|49035|49049|49057,953459,810285,85.0,13741179.3,957328,14.35,block_centroid,963692,24109058,25.0,99.8
