year,wf_city_count,wf_county_fips,city_resident_workers,out_of_city_n,out_of_city_pct,total_commute_dist_mi,dist_n,avg_commute_dist_mi,dist_source,acs_workers,total_commute_time_min,avg_commute_time_min,t60plus_est_min
2019,91,49003|49011|49035|49049|49057,1125981,959942,85.3,16063834.2,1129658,14.22,block_centroid,1095308,27969616,25.5,101.1
